id,Project Name,Number of dependencies with vulnerabilities (Before),Number of dependencies with vulnerabilities (After),Number of vulnerabilities (Before),Number of vulnerabilities (After),Low vulnerabilities (Before),Low vulnerabilities (After),Medium vulnerabilities (Before),Medium vulnerabilities (After),High vulnerabilities (Before),High vulnerabilities (After),Critical vulnerabilities (Before),Critical vulnerabilities (After),Build Tool,Tests,Project Type,Execution Time (s),Artifacts,Improved,javaVersion,countMajor,countMinor,countPatch,countPrerelease,countBuildmetadata
66,GuillaumeFalourd_java-training-api,7,7,242,242,24,24,104,104,98,98,16,16,maven,true,open source,1507,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
67,hamitmizrak_AllSpringBlogProject,14,13,478,428,35,35,162,143,213,187,68,63,maven,true,open source,2144,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,2,1,1,0,0
68,hamitmizrak_AllSpringBlogProject,14,13,478,428,35,35,162,143,213,187,68,63,maven,true,open source,1850,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,2,1,1,0,0
69,hamitmizrak_SpringMvcSpringDataSpringRest,11,11,356,344,33,33,132,130,155,148,36,33,maven,true,open source,2073,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
70,hamitmizrak_SpringMvcSpringDataSpringRest,11,11,356,344,33,33,132,130,155,148,36,33,maven,true,open source,1864,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
71,hannotify_eleven-crazy-java-things,1,0,1,0,0,0,0,0,1,0,0,0,maven,true,open source,59,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
72,hannotify_eleven-crazy-java-things,1,0,1,0,0,0,0,0,1,0,0,0,maven,true,open source,58,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
73,hhimanshu_spring-boot-liquibase,5,5,168,168,17,17,70,70,68,68,13,13,maven,true,open source,1072,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
74,hhimanshu_spring-boot-liquibase,5,5,168,168,17,17,70,70,68,68,13,13,maven,true,open source,927,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
75,innoq_cookie-based-session-springboot-app,5,5,219,219,19,19,90,90,86,86,24,24,maven,true,open source,1210,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
76,innoq_cookie-based-session-springboot-app,5,5,219,219,19,19,90,90,86,86,24,24,maven,true,open source,1216,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
77,itsecurityco_CVE-2022-22965,3,3,153,153,19,19,51,51,69,69,14,14,maven,true,open source,700,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
78,itsecurityco_CVE-2022-22965,3,3,153,153,19,19,51,51,69,69,14,14,maven,true,open source,621,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
79,ivanjakimovski_spring-boot-pdf-generator,2,2,130,130,14,14,52,52,54,54,10,10,maven,true,open source,624,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
80,ivanjakimovski_spring-boot-pdf-generator,2,2,130,130,14,14,52,52,54,54,10,10,maven,true,open source,523,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
81,iwamih31_AccountBook,9,8,216,212,27,27,85,82,92,91,12,12,maven,true,open source,1405,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
82,iwamih31_AccountBook,9,8,216,212,27,27,85,82,92,91,12,12,maven,true,open source,1348,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
83,janlely_jparser,1,0,1,0,0,0,1,0,0,0,0,0,maven,true,open source,119,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
84,janlely_jparser,1,0,1,0,0,0,1,0,0,0,0,0,maven,true,open source,115,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
85,jeonjeunghoon_Kculter,11,10,494,280,24,18,133,103,247,133,90,26,maven,true,open source,720,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,3,1,1,0,0
86,jeonjeunghoon_Kculter,11,10,494,280,24,18,133,103,247,133,90,26,maven,true,open source,581,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,3,1,1,0,0
87,jonashackt_spring-boot-buildpack,2,2,96,96,12,12,43,43,40,40,1,1,maven,true,open source,458,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
88,jonashackt_spring-boot-buildpack,2,2,96,96,12,12,43,43,40,40,1,1,maven,true,open source,393,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
89,jsalonl_interceptor-springboot,4,4,153,149,18,18,63,62,64,62,8,7,maven,true,open source,662,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
90,jsalonl_interceptor-springboot,4,4,153,149,18,18,63,62,64,62,8,7,maven,true,open source,595,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
91,juliengalet_reactor-flow,1,0,1,0,0,0,0,0,1,0,0,0,maven,true,open source,132,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
92,juliengalet_reactor-flow,1,0,1,0,0,0,0,0,1,0,0,0,maven,true,open source,116,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
93,kanajin_Aqua-docker,11,7,280,225,28,26,108,84,120,92,24,23,maven,true,open source,2658,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,-,-,-,-,-,-
94,kanajin_Aqua-docker,11,7,280,225,28,26,108,84,120,92,24,23,maven,true,open source,2412,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,-,-,-,-,-,-
95,Katibat_java-filmorate,6,4,162,157,20,20,62,61,73,70,7,6,maven,true,open source,1220,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,2,0,0,0
96,Katibat_java-filmorate,6,4,162,157,20,20,62,61,73,70,7,6,maven,true,open source,1008,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,2,0,0,0
97,kiberohrannik_webflux-log,4,3,200,115,24,15,83,42,84,54,9,4,maven,true,open source,1001,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,4,0,0,0,0
98,kiberohrannik_webflux-log,4,3,200,115,24,15,83,42,84,54,9,4,maven,true,open source,975,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,4,0,0,0,0
99,kousen_questjpa,7,7,224,224,30,30,93,93,95,95,6,6,maven,true,open source,1282,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
100,kousen_questjpa,7,7,224,224,30,30,93,93,95,95,6,6,maven,true,open source,1196,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
101,koushikkothagal_ipl-dashboard,7,7,252,252,22,22,104,104,111,111,15,15,maven,true,open source,1561,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
102,koushikkothagal_ipl-dashboard,7,7,252,252,22,22,104,104,111,111,15,15,maven,true,open source,1523,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
103,koushikkothagal_spring-boot-security,3,3,220,220,15,15,68,68,109,109,28,28,maven,true,open source,1140,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
104,kousen_questjpa,7,7,224,224,30,30,93,93,95,95,6,6,maven,true,open source,1251,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
105,kousen_questjpa,7,7,224,224,30,30,93,93,95,95,6,6,maven,true,open source,1263,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
106,koushikkothagal_ipl-dashboard,7,7,252,252,22,22,104,104,111,111,15,15,maven,true,open source,1534,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
107,koushikkothagal_ipl-dashboard,7,7,252,252,22,22,104,104,111,111,15,15,maven,true,open source,1525,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
108,koushikkothagal_spring-boot-security,3,3,220,220,15,15,68,68,109,109,28,28,maven,true,open source,1038,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
109,koushikkothagal_spring-boot-security,3,3,220,220,15,15,68,68,109,109,28,28,maven,true,open source,1047,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
110,kriscfoster_spring-boot-testing-pyramid,2,2,124,124,12,12,52,52,51,51,9,9,maven,true,open source,615,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
111,kriscfoster_spring-boot-testing-pyramid,2,2,124,124,12,12,52,52,51,51,9,9,maven,true,open source,568,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
112,kyungseo_project-web-starter,39,34,777,576,65,51,300,225,335,249,77,51,maven,true,open source,5185,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,-,-,-,-,-,-
113,liuhongdi_ratelimiter,8,7,295,284,20,20,104,98,137,133,34,33,maven,true,open source,3095,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,2,0,0,0
114,liuhongdi_ratelimiter,8,7,295,284,20,20,104,98,137,133,34,33,maven,true,open source,2353,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,2,0,0,0
115,lyubenblagoev_postfix-rest-server,9,8,301,294,24,24,100,95,134,132,43,43,maven,true,open source,1591,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
116,lyubenblagoev_postfix-rest-server,9,8,301,294,24,24,100,95,134,132,43,43,maven,true,open source,1446,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
117,maciejwalkowiak_paseq-maven-plugin,7,1,28,1,2,0,11,0,13,1,2,0,maven,true,open source,527,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,7,0,0,0
118,mariamihai_spring-security-amigoscode-tutorial,5,5,253,218,20,20,88,89,118,85,27,24,maven,true,open source,1207,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,0,0,0,0
119,markbdsouza_hateoas-with-pagination,5,5,230,230,27,27,83,83,104,104,16,16,maven,true,open source,1097,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
120,markbdsouza_hateoas-with-pagination,5,5,230,230,27,27,83,83,104,104,16,16,maven,true,open source,1037,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
121,martinachov_hexagonal-architecture-ddd-springboot,6,6,154,83,20,21,62,27,65,30,7,5,maven,true,open source,657,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,4,0,0,0,0
122,martinachov_hexagonal-architecture-ddd-springboot,6,6,154,83,20,21,62,27,65,30,7,5,maven,true,open source,602,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,4,0,0,0,0
123,max-jang_korea-music-chart-api,4,4,158,158,14,14,68,68,65,65,11,11,maven,true,open source,858,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
124,max-jang_korea-music-chart-api,4,4,158,158,14,14,68,68,65,65,11,11,maven,true,open source,758,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
125,meteergin_medium-java-streams,2,2,63,63,7,7,30,30,24,24,2,2,maven,true,open source,657,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
126,meteergin_medium-java-streams,2,2,63,63,7,7,30,30,24,24,2,2,maven,true,open source,576,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
127,micw_tibber-pulse-reader,5,3,31,24,3,3,18,11,10,10,0,0,maven,true,open source,457,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,0,1,0,0
128,micw_tibber-pulse-reader,5,3,31,24,3,3,18,11,10,10,0,0,maven,true,open source,387,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,0,1,0,0
129,MikeAScott_spring-todo-list,7,7,257,257,22,22,98,98,112,112,25,25,maven,true,open source,1760,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
130,MikeAScott_spring-todo-list,7,7,257,257,22,22,98,98,112,112,25,25,maven,true,open source,1828,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
131,milpol_gorilla4j,1,0,1,0,0,0,0,0,1,0,0,0,maven,true,open source,75,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
132,milpol_gorilla4j,1,0,1,0,0,0,0,0,1,0,0,0,maven,true,open source,72,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,0,0,0
133,mmarcosab_rabbitmq-example,6,6,256,256,22,22,112,112,106,106,16,16,maven,true,open source,1352,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
134,mmarcosab_rabbitmq-example,6,6,256,256,22,22,112,112,106,106,16,16,maven,true,open source,1396,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
135,mohaghighi_Covid19-Web-Application,6,6,213,213,18,18,90,90,89,89,16,16,maven,true,open source,1081,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
136,mohaghighi_Covid19-Web-Application,6,6,213,213,18,18,90,90,89,89,16,16,maven,true,open source,1067,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
137,Mozenn_spring-boot-hibernate-search,6,5,177,176,20,20,65,65,78,77,14,14,maven,true,open source,1102,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,0,1,0,0
138,Mozenn_spring-boot-hibernate-search,6,5,177,176,20,20,65,65,78,77,14,14,maven,true,open source,953,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,0,1,0,0
139,MrGraversen_minecraft-rcon,5,0,11,0,1,0,8,0,1,0,1,0,maven,true,open source,106,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,2,1,0,0
140,MrGraversen_minecraft-rcon,5,0,11,0,1,0,8,0,1,0,1,0,maven,true,open source,102,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,2,1,0,0
141,MSmirnov2407_Filmorate,6,6,150,150,20,20,62,62,62,62,6,6,maven,true,open source,1025,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
142,MSmirnov2407_Filmorate,6,6,150,150,20,20,62,62,62,62,6,6,maven,true,open source,810,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
143,NO-ob_LoliSnatcher,1,0,1,0,0,0,0,0,1,0,0,0,maven,true,open source,1052,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,2,1,0,0,0
144,NO-ob_LoliSnatcher,1,0,1,0,0,0,0,0,1,0,0,0,maven,true,open source,681,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,2,1,0,0,0
145,olein_Java-AWS-RnD,3,3,146,92,19,21,53,25,64,38,10,8,maven,true,open source,447,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,3,0,0,0,0
146,olein_Java-AWS-RnD,3,3,146,92,19,21,53,25,64,38,10,8,maven,true,open source,395,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,3,0,0,0,0
147,OmarAlHaj24_OnDriver,4,4,147,109,16,17,52,40,67,47,12,5,maven,true,open source,956,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,3,0,0
148,OmarAlHaj24_OnDriver,4,4,147,109,16,17,52,40,67,47,12,5,maven,true,open source,935,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,0,1,3,0,0
149,Online-Job-Portal-CG_Backend,9,8,281,182,29,27,121,65,111,78,20,12,maven,true,open source,1074,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,5,1,0,0,0
150,Online-Job-Portal-CG_Backend,9,8,281,182,29,27,121,65,111,78,20,12,maven,true,open source,996,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,5,1,0,0,0
151,ozifirebrand_printHia,8,3,198,27,21,3,70,10,90,11,17,3,maven,true,open source,613,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,5,0,1,0,0
152,ozifirebrand_printHia,8,3,198,27,21,3,70,10,90,11,17,3,maven,true,open source,538,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,5,0,1,0,0
153,paneladev_agenda-service,12,12,330,221,30,30,134,87,135,85,31,19,maven,true,open source,1675,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,5,1,0,0,0
154,paneladev_agenda-service,12,12,330,221,30,30,134,87,135,85,31,19,maven,true,open source,1406,0cf6b8893b70d26378ead9d7c03472a10f975f9c,improvement,11,5,1,0,0,0
155,ProgrammerZamanNow_belajar-jenkins-pipeline,2,2,63,63,7,7,30,30,24,24,2,2,maven,true,open source,509,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
156,ProgrammerZamanNow_belajar-jenkins-pipeline,2,2,63,63,7,7,30,30,24,24,2,2,maven,true,open source,508,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
157,ProgrammerZamanNow_belajar-spring-dasar,2,2,63,63,7,7,30,30,24,24,2,2,maven,true,open source,512,0cf6b8893b70d26378ead9d7c03472a10f975f9c,no improvement,11,0,0,0,0,0
